BUJUR	LINTANG	KEPERCAYAAN	REGION	PROVINSI	KABUPATEN	KECAMATAN	SATELIT	TANGGAL(WIB)	WAKTU(WIB)	RADIUS KEMUNGKINAN	TIPE
110.4455	-7.5447	8	JAWA	DI YOGYAKARTA	SLEMAN	PAKEM	NOAA20	2023-08-27	01:44:37	1125	Pixel		
107.3469	-6.8022	7	JAWA	JAWA BARAT	BANDUNG BARAT	CIPATAT	SNPP	2023-08-27	13:31:36	1125	Pixel		
107.6135	-6.9709	8	JAWA	JAWA BARAT	BANDUNG	DAYEUH KOLOT	TERRA	2023-08-27	09:43:00	3000	Pixel		
107.6315	-7.0440	8	JAWA	JAWA BARAT	BANDUNG	ARJASARI	NOAA20	2023-08-27	12:38:58	1125	Pixel		
107.6418	-7.0292	8	JAWA	JAWA BARAT	BANDUNG	BALEENDAH	SNPP	2023-08-27	13:31:36	1125	Pixel		
106.9793	-6.0935	8	JAWA	JAWA BARAT	BEKASI	TARUMAJAYA	TERRA	2023-08-27	09:43:00	3000	Pixel		
107.2903	-6.9078	8	JAWA	JAWA BARAT	CIANJUR	BOJONG PICUNG	NOAA20	2023-08-27	12:38:58	1125	Pixel		
107.3576	-6.5617	8	JAWA	JAWA BARAT	CIANJUR	SUKASARI	SNPP	2023-08-27	13:31:36	1125	Pixel		
108.2456	-6.5324	7	JAWA	JAWA BARAT	INDRAMAYU	BANGODUA	SNPP	2023-08-27	13:31:36	1125	Pixel		
108.0929	-6.5482	8	JAWA	JAWA BARAT	INDRAMAYU	TERISI	SNPP	2023-08-27	00:50:33	1125	Pixel		
108.0969	-6.5489	8	JAWA	JAWA BARAT	INDRAMAYU	TERISI	SNPP	2023-08-27	00:50:33	1125	Pixel		
108.6128	-7.0076	8	JAWA	JAWA BARAT	KUNINGAN	LURAGUNG	NOAA20	2023-08-27	12:38:58	1125	Pixel		
108.6187	-6.9866	7	JAWA	JAWA BARAT	KUNINGAN	LURAGUNG	SNPP	2023-08-27	13:31:36	1125	Pixel		
108.1211	-6.6030	8	JAWA	JAWA BARAT	MAJALENGKA	KERTAJATI	NOAA20	2023-08-27	01:44:37	1125	Pixel		
108.1233	-6.5890	8	JAWA	JAWA BARAT	MAJALENGKA	KERTAJATI	SNPP	2023-08-27	00:50:33	1125	Pixel		
108.1239	-6.5854	8	JAWA	JAWA BARAT	MAJALENGKA	KERTAJATI	SNPP	2023-08-27	00:50:33	1125	Pixel		
108.0929	-6.5767	8	JAWA	JAWA BARAT	MAJALENGKA	KERTAJATI	SNPP	2023-08-27	00:50:33	1125	Pixel		
108.0923	-6.5771	8	JAWA	JAWA BARAT	MAJALENGKA	KERTAJATI	SNPP	2023-08-27	00:50:33	1125	Pixel		
108.0845	-6.5790	8	JAWA	JAWA BARAT	MAJALENGKA	KERTAJATI	SNPP	2023-08-27	00:50:33	1125	Pixel		
108.2739	-6.8214	8	JAWA	JAWA BARAT	MAJALENGKA	SUKAHAJI	AQUA	2023-08-27	13:48:00	3000	Pixel		
108.2749	-6.8142	8	JAWA	JAWA BARAT	MAJALENGKA	SUKAHAJI	SNPP	2023-08-27	13:31:36	1125	Pixel		
107.9085	-6.4966	8	JAWA	JAWA BARAT	SUBANG	CIPUNAGARA	TERRA	2023-08-27	09:43:00	3000	Pixel		
107.8210	-6.5120	8	JAWA	JAWA BARAT	SUBANG	PAGADEN	SNPP	2023-08-27	13:31:36	1125	Pixel		
107.8231	-6.5117	8	JAWA	JAWA BARAT	SUBANG	PAGADEN	SNPP	2023-08-27	13:31:36	1125	Pixel		
106.7648	-7.0389	8	JAWA	JAWA BARAT	SUKABUMI	JAMPANG TENGAH	SNPP	2023-08-27	13:31:36	1125	Pixel		
106.5496	-7.1674	8	JAWA	JAWA BARAT	SUKABUMI	CIEMAS	NOAA20	2023-08-27	12:38:58	1125	Pixel		
106.5493	-7.1633	7	JAWA	JAWA BARAT	SUKABUMI	CIEMAS	SNPP	2023-08-27	13:31:36	1125	Pixel		
106.9271	-7.0106	8	JAWA	JAWA BARAT	SUKABUMI	NYALINDUNG	NOAA20	2023-08-27	12:38:58	1125	Pixel		
106.7240	-7.3665	8	JAWA	JAWA BARAT	SUKABUMI	TEGALBULEUD	SNPP	2023-08-27	13:31:36	1125	Pixel		
108.1146	-6.7344	8	JAWA	JAWA BARAT	SUMEDANG	UJUNGJAYA	AQUA	2023-08-27	13:48:00	3000	Pixel		
108.1132	-6.7340	8	JAWA	JAWA BARAT	SUMEDANG	UJUNGJAYA	NOAA20	2023-08-27	12:38:58	1125	Pixel		
108.1096	-6.7333	8	JAWA	JAWA BARAT	SUMEDANG	UJUNGJAYA	SNPP	2023-08-27	13:31:36	1125	Pixel		
108.1148	-6.7325	8	JAWA	JAWA BARAT	SUMEDANG	UJUNGJAYA	SNPP	2023-08-27	13:31:36	1125	Pixel		
111.2771	-7.0083	8	JAWA	JAWA TENGAH	BLORA	KUNDURAN	NOAA20	2023-08-27	12:38:58	1125	Pixel		
111.2765	-7.0043	7	JAWA	JAWA TENGAH	BLORA	NGAWEN	NOAA20	2023-08-27	12:38:58	1125	Pixel		
111.3809	-7.2812	8	JAWA	JAWA TENGAH	BLORA	RANDUBLATUNG	NOAA20	2023-08-27	00:02:12	1125	Pixel		
110.4438	-7.5406	8	JAWA	JAWA TENGAH	BOYOLALI	SELO	NOAA20	2023-08-27	01:44:37	1125	Pixel		
109.0272	-6.8132	9	JAWA	JAWA TENGAH	BREBES	BREBES	TERRA	2023-08-27	09:43:00	3000	Pixel		
109.0367	-6.8145	8	JAWA	JAWA TENGAH	BREBES	BREBES	TERRA	2023-08-27	09:43:00	3000	Pixel		
108.9306	-6.9084	8	JAWA	JAWA TENGAH	BREBES	BULAKAMBA	NOAA20	2023-08-27	12:38:58	1125	Pixel		
110.5955	-6.8949	8	JAWA	JAWA TENGAH	DEMAK	BONANG	NOAA20	2023-08-27	12:38:58	1125	Pixel		
110.6465	-6.9619	7	JAWA	JAWA TENGAH	DEMAK	GUNTUR	NOAA20	2023-08-27	12:38:58	1125	Pixel		
110.5475	-6.9337	7	JAWA	JAWA TENGAH	DEMAK	SAYUNG	NOAA20	2023-08-27	12:38:58	1125	Pixel		
110.6375	-6.7892	8	JAWA	JAWA TENGAH	DEMAK	WEDUNG	SNPP	2023-08-27	13:31:36	1125	Pixel		
110.6349	-6.7911	8	JAWA	JAWA TENGAH	DEMAK	WEDUNG	SNPP	2023-08-27	13:31:36	1125	Pixel		
110.6325	-6.7901	8	JAWA	JAWA TENGAH	DEMAK	WEDUNG	SNPP	2023-08-27	13:31:36	1125	Pixel		
110.6627	-6.9428	8	JAWA	JAWA TENGAH	DEMAK	WONOSALAM	NOAA20	2023-08-27	12:38:58	1125	Pixel		
110.6628	-6.9429	8	JAWA	JAWA TENGAH	DEMAK	WONOSALAM	SNPP	2023-08-27	13:31:36	1125	Pixel		
110.9607	-7.2694	8	JAWA	JAWA TENGAH	GROBOGAN	GEYER	SNPP	2023-08-27	00:50:33	1125	Pixel		
110.9602	-7.2727	8	JAWA	JAWA TENGAH	GROBOGAN	GEYER	SNPP	2023-08-27	00:50:33	1125	Pixel		
111.1725	-7.0497	8	JAWA	JAWA TENGAH	GROBOGAN	NGARINGAN	NOAA20	2023-08-27	01:44:37	1125	Pixel		
110.8010	-6.4875	7	JAWA	JAWA TENGAH	JEPARA	KEMBANG	NOAA20	2023-08-27	12:38:58	1125	Pixel		
110.7761	-7.5290	7	JAWA	JAWA TENGAH	KARANGANYAR	COLOMADU	SNPP	2023-08-27	13:31:36	1125	Pixel		
110.1376	-7.0470	7	JAWA	JAWA TENGAH	KENDAL	PATEAN	NOAA20	2023-08-27	12:38:58	1125	Pixel		
110.4489	-7.5413	8	JAWA	JAWA TENGAH	KLATEN	KEMALANG	NOAA20	2023-08-27	01:44:37	1125	Pixel		
110.8610	-6.7739	7	JAWA	JAWA TENGAH	KUDUS	BAE	NOAA20	2023-08-27	12:38:58	1125	Pixel		
110.9669	-6.8025	8	JAWA	JAWA TENGAH	KUDUS	JEKULO	SNPP	2023-08-27	13:31:36	1125	Pixel		
110.7842	-6.7763	7	JAWA	JAWA TENGAH	KUDUS	KALIWUNGU	NOAA20	2023-08-27	12:38:58	1125	Pixel		
110.8919	-6.8116	8	JAWA	JAWA TENGAH	KUDUS	MEJOBO	NOAA20	2023-08-27	00:02:12	1125	Pixel		
110.4417	-7.5442	8	JAWA	JAWA TENGAH	MAGELANG	SRUMBUNG	NOAA20	2023-08-27	01:44:37	1125	Pixel		
110.4431	-7.5440	8	JAWA	JAWA TENGAH	MAGELANG	SRUMBUNG	SNPP	2023-08-27	00:50:33	1125	Pixel		
111.1022	-6.7186	8	JAWA	JAWA TENGAH	PATI	PATI	AQUA	2023-08-27	13:48:00	3000	Pixel		
110.8163	-6.9502	7	JAWA	JAWA TENGAH	PATI	SUKOLILO	NOAA20	2023-08-27	12:38:58	1125	Pixel		
110.9133	-6.9148	8	JAWA	JAWA TENGAH	PATI	SUKOLILO	SNPP	2023-08-27	13:31:36	1125	Pixel		
111.0598	-6.8582	8	JAWA	JAWA TENGAH	PATI	TAMBAKROMO	NOAA20	2023-08-27	12:38:58	1125	Pixel		
111.4057	-6.6981	8	JAWA	JAWA TENGAH	REMBANG	REMBANG	NOAA20	2023-08-27	00:02:12	1125	Pixel		
111.4109	-6.7002	8	JAWA	JAWA TENGAH	REMBANG	REMBANG	SNPP	2023-08-27	00:50:33	1125	Pixel		
111.6069	-6.8207	8	JAWA	JAWA TENGAH	REMBANG	SALE	NOAA20	2023-08-27	12:38:58	1125	Pixel		
111.5425	-6.8050	8	JAWA	JAWA TENGAH	REMBANG	SEDAN	SNPP	2023-08-27	00:50:33	1125	Pixel		
111.4088	-6.8012	8	JAWA	JAWA TENGAH	REMBANG	SULANG	NOAA20	2023-08-27	12:38:58	1125	Pixel		
110.3328	-6.9625	8	JAWA	JAWA TENGAH	SEMARANG	TUGU	TERRA	2023-08-27	09:43:00	3000	Pixel		
111.0974	-7.3111	8	JAWA	JAWA TENGAH	SRAGEN	JENAR	SNPP	2023-08-27	00:50:33	1125	Pixel		
111.0939	-7.3105	8	JAWA	JAWA TENGAH	SRAGEN	JENAR	SNPP	2023-08-27	00:50:33	1125	Pixel		
111.1509	-7.3126	8	JAWA	JAWA TENGAH	SRAGEN	JENAR	SNPP	2023-08-27	00:50:33	1125	Pixel		
111.1236	-7.2810	8	JAWA	JAWA TENGAH	SRAGEN	JENAR	SNPP	2023-08-27	00:50:33	1125	Pixel		
110.8742	-7.6188	8	JAWA	JAWA TENGAH	SUKOHARJO	MOJOLABAN	NOAA20	2023-08-27	00:02:12	1125	Pixel		
110.8715	-7.6171	8	JAWA	JAWA TENGAH	SUKOHARJO	MOJOLABAN	NOAA20	2023-08-27	00:02:12	1125	Pixel		
112.9704	-6.9099	8	JAWA	JAWA TIMUR	BANGKALAN	SEPULU	SNPP	2023-08-27	00:50:33	1125	Pixel		
114.2392	-7.9964	8	JAWA	JAWA TIMUR	BANYUWANGI	WONGSOREJO	NOAA20	2023-08-27	12:38:58	1125	Pixel		
114.2356	-7.9970	9	JAWA	JAWA TIMUR	BANYUWANGI	WONGSOREJO	NOAA20	2023-08-27	12:38:58	1125	Pixel		
114.2330	-7.9972	8	JAWA	JAWA TIMUR	BANYUWANGI	WONGSOREJO	NOAA20	2023-08-27	00:02:12	1125	Pixel		
114.2352	-7.9997	8	JAWA	JAWA TIMUR	BANYUWANGI	WONGSOREJO	NOAA20	2023-08-27	00:02:12	1125	Pixel		
114.2405	-8.0066	8	JAWA	JAWA TIMUR	BANYUWANGI	WONGSOREJO	NOAA20	2023-08-27	12:38:58	1125	Pixel		
114.2420	-8.0022	8	JAWA	JAWA TIMUR	BANYUWANGI	WONGSOREJO	NOAA20	2023-08-27	23:43:16	1125	Pixel		
114.2401	-8.0032	8	JAWA	JAWA TIMUR	BANYUWANGI	WONGSOREJO	NOAA20	2023-08-27	12:38:58	1125	Pixel		
114.2422	-8.0026	8	JAWA	JAWA TIMUR	BANYUWANGI	WONGSOREJO	NOAA20	2023-08-27	23:43:16	1125	Pixel		
114.2403	-8.0033	8	JAWA	JAWA TIMUR	BANYUWANGI	WONGSOREJO	NOAA20	2023-08-27	12:38:58	1125	Pixel		
114.2361	-8.0031	8	JAWA	JAWA TIMUR	BANYUWANGI	WONGSOREJO	NOAA20	2023-08-27	00:02:12	1125	Pixel		
114.2409	-8.0101	8	JAWA	JAWA TIMUR	BANYUWANGI	WONGSOREJO	NOAA20	2023-08-27	12:38:58	1125	Pixel		
114.3872	-8.0446	7	JAWA	JAWA TIMUR	BANYUWANGI	WONGSOREJO	NOAA20	2023-08-27	12:38:58	1125	Pixel		
114.3945	-8.0435	7	JAWA	JAWA TIMUR	BANYUWANGI	WONGSOREJO	NOAA20	2023-08-27	12:38:58	1125	Pixel		
