5008825;2023-09-08 00:00:00;;;;;75;27;0;SE;10
5008825;2023-09-08 03:00:00;;;;;65;30;0;S;20
5008825;2023-09-08 06:00:00;;;;;60;34;1;S;20
5008825;2023-09-08 09:00:00;;;;;75;29;3;S;20
5008825;2023-09-08 12:00:00;24;34;60;95;85;26;3;S;20
5008825;2023-09-08 15:00:00;;;;;90;25;3;SE;20
5008825;2023-09-08 18:00:00;;;;;95;24;3;SE;10
5008825;2023-09-08 21:00:00;;;;;95;24;1;SE;20
5008825;2023-09-09 00:00:00;;;;;70;27;0;SE;20
5008825;2023-09-09 03:00:00;;;;;60;30;1;S;10
5008825;2023-09-09 06:00:00;;;;;55;34;1;S;20
5008825;2023-09-09 09:00:00;;;;;65;29;3;S;20
5008825;2023-09-09 12:00:00;24;34;55;90;80;26;3;S;20
5008825;2023-09-09 15:00:00;;;;;85;25;3;SE;20
5008825;2023-09-09 18:00:00;;;;;90;24;3;S;10
5008825;2023-09-09 21:00:00;;;;;90;24;1;S;10
5008825;2023-09-10 00:00:00;;;;;70;27;0;S;10
5008825;2023-09-10 03:00:00;;;;;60;30;1;S;20
5008825;2023-09-10 06:00:00;;;;;55;34;1;S;20
5008825;2023-09-10 09:00:00;;;;;65;29;3;S;20
5008825;2023-09-10 12:00:00;24;34;55;90;80;26;3;S;20
5008825;2023-09-10 15:00:00;;;;;85;25;3;SE;20
5008825;2023-09-10 18:00:00;;;;;90;24;3;SE;20
5008825;2023-09-10 21:00:00;;;;;90;24;1;S;10
5008825;2023-09-11 00:00:00;;;;;85;24;0;SE;10
5008825;2023-09-11 06:00:00;;;;;65;31;0;W;20
5008825;2023-09-11 12:00:00;23;31;65;85;80;25;1;S;20
5008825;2023-09-11 18:00:00;;;;;85;23;0;S;10
5008825;2023-09-12 00:00:00;;;;;90;24;0;S;10
5008825;2023-09-12 06:00:00;;;;;60;33;0;S;20
5008825;2023-09-12 12:00:00;23;33;60;90;85;25;0;S;10
5008825;2023-09-12 18:00:00;;;;;90;23;0;S;10
5008825;2023-09-13 00:00:00;;;;;90;23;0;SE;10
5008825;2023-09-13 06:00:00;;;;;65;31;0;NW;20
5008825;2023-09-13 12:00:00;22;31;65;90;85;24;0;S;20
5008825;2023-09-13 18:00:00;;;;;90;22;1;S;10
5008825;2023-09-14 00:00:00;;;;;85;23;0;S;10
5008825;2023-09-14 06:00:00;;;;;55;31;0;S;30
5008825;2023-09-14 12:00:00;22;31;55;85;80;24;0;S;20
5008825;2023-09-14 18:00:00;;;;;80;22;0;SE;10
